[2020-06-16 10:04:30.489] 
[2020-06-16 10:04:30.504] Dbg> 
[2020-06-16 10:04:30.520] code 1003
[2020-06-16 10:04:30.536] 
[2020-06-16 10:04:30.520] EngVersion 1.10:04  Machine Metis-MF3z DOM
[2020-06-16 10:30:13.347] @f26@|[Heat2]|045:06.622 |dMVn=008,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:13.488] [CentralHeaterCtrl_Hotspot]duty = 19
[2020-06-16 10:30:13.534] @f26@|[Heat1]|045:06.820 |dMVn=000,MVn-1=018,MVn=019,FF_Duty=000,MAX_Duty=100,DUTY=019
[2020-06-16 10:30:13.534] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:13.534] @f26@|[Heat2]|045:06.822 |dMVn=012,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:13.691] [CentralHeaterCtrl_Hotspot]duty = 19
[2020-06-16 10:30:13.691] @f26@|[Heat1]|045:07.020 |dMVn=000,MVn-1=018,MVn=019,FF_Duty=000,MAX_Duty=100,DUTY=019
[2020-06-16 10:30:13.816] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:13.816] @f26@|[Heat2]|045:07.022 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:13.816] @f22@|[Sensor1]|045:07.060 |Tar=,133,Cur=,133,Sen=,133,Air=,000,
[2020-06-16 10:30:13.816] @f22@|[Sensor2]|045:07.060 |Tar=,133,Cur=,031,Sen=,031,Air=,000,
[2020-06-16 10:30:13.816] @f22@|[Sensor3]|045:07.060 |Tar=,122,Cur=,098,Sen=,098,Air=,000,
[2020-06-16 10:30:13.816] @f22@|[Sensor4]|045:07.060 |Tar=,000,Cur=,083,Sen=,083,Air=,000,
[2020-06-16 10:30:13.816] @f22@|[Sensor5]|045:07.060 |Tar=,000,Cur=,027,Sen=,027,Air=,000,
[2020-06-16 10:30:13.816] @f22@|[Sensor7]|045:07.060 |Tar=,000,Cur=,031,Sen=,031,Air=,000,
[2020-06-16 10:30:13.816] @f22@|[Sensor8]|045:07.060 |Tar=,000,Cur=,029,Sen=,029,Air=,000,
[2020-06-16 10:30:13.941] [CentralHeaterCtrl_Hotspot]duty = 17
[2020-06-16 10:30:13.941] 演算終了受信[3]: time=4444
[2020-06-16 10:30:13.941] @f26@|[Heat1]|045:07.224 |dMVn=-002,MVn-1=016,MVn=017,FF_Duty=000,MAX_Duty=100,DUTY=017
[2020-06-16 10:30:13.941] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:13.941] @f26@|[Heat2]|045:07.226 |dMVn=008,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:13.956] [3]:fi_count=[51208],rate=[442]
[2020-06-16 10:30:14.206] filming_judge[pix_rate=441, page=118, temp=236]
[2020-06-16 10:30:14.206] filming_judge_intr[rslt=0, prt=0, pix_rate=0, temp=0]
[2020-06-16 10:30:14.206] T<PST:04 82 01 06 03 
[2020-06-16 10:30:14.206] T<PES:04 92 01 06 03 01 
[2020-06-16 10:30:14.206] T<PS :04 83 01 06 02 01 01 
[2020-06-16 10:30:14.206] PGO受信
[2020-06-16 10:30:14.206] R>PIO:06 05 02 10 
[2020-06-16 10:30:14.206] R>FI :06 06 00 00 00 00 00 
[2020-06-16 10:30:14.206] R>PGO:04 01 01 06 00 00 3D 
[2020-06-16 10:30:14.206] T<PGR:04 81 01 06 00 
[2020-06-16 10:30:14.206] R>VT :04 03 01 06 00 01 
[2020-06-16 10:30:14.206] @fu@|PD|045:07.306 |K=0,T=0,L=4200,W=2970,C=0,V=0,
[2020-06-16 10:30:14.206] ●●●●定着ユニットへの要求●●●● = 5
[2020-06-16 10:30:14.206] [定着] FUKKI信号 = 0
[2020-06-16 10:30:14.206] [定着] FUKKI信号 = 0
[2020-06-16 10:30:14.206] @fu@|PW|W=1300,
[2020-06-16 10:30:14.206] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:14.206] [定着]制御開始[[CentralHeaterCtrl_Hotspot]]
[2020-06-16 10:30:14.206] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:14.206] [定着]制御開始[[EndsHeaterCtrl_Hotspot]]
[2020-06-16 10:30:14.206] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:14.206] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:14.206] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:14.206] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:14.206] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:14.206] @fu@|ST|DJ|045:07.310 |,
[2020-06-16 10:30:14.206] @fu@|TE|045:07.312 |T1=133,T2=133,T3=122,S1=133,S2=31,S3=97,S4=83,S5=27,S7=30,S8=29,
[2020-06-16 10:30:14.206] @f01@|[通紙中]|045:07.312 |,Move,
[2020-06-16 10:30:14.206] T<PS :04 83 01 06 01 00 03 
[2020-06-16 10:30:14.206] [main]time=4444,mode=2
[2020-06-16 10:30:14.206] T<PLV:04 C0 01 06 00 05 B4 
[2020-06-16 10:30:14.206] R>PER:04 04 01 06 03 01 00 00 00 00    00 D4 80 00 30 00 00 00 DC 00    00 26 C1 00 00 00 00 00 1F 
[2020-06-16 10:30:14.206] [CentralHeaterCtrl_Hotspot]duty = 19
[2020-06-16 10:30:14.206] @f26@|[Heat1]|045:07.424 |dMVn=002,MVn-1=018,MVn=019,FF_Duty=000,MAX_Duty=100,DUTY=019
[2020-06-16 10:30:14.206] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:14.206] @f26@|[Heat2]|045:07.426 |dMVn=012,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:14.347] [CentralHeaterCtrl_Hotspot]duty = 20
[2020-06-16 10:30:14.347] @f26@|[Heat1]|045:07.620 |dMVn=002,MVn-1=020,MVn=020,FF_Duty=000,MAX_Duty=100,DUTY=020
[2020-06-16 10:30:14.347] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:14.347] @f26@|[Heat2]|045:07.622 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:14.488] [CentralHeaterCtrl_Hotspot]duty = 21
[2020-06-16 10:30:14.535] @f26@|[Heat1]|045:07.820 |dMVn=000,MVn-1=020,MVn=021,FF_Duty=000,MAX_Duty=100,DUTY=021
[2020-06-16 10:30:14.535] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:14.535] @f26@|[Heat2]|045:07.822 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:14.831] T<EX :04 93 01 06 01 00 00 00 
[2020-06-16 10:30:14.831] 【PPInIF】ERR : rv_id = 19 
[2020-06-16 10:30:14.831] 【PPInIF】ERR : rv_id = 19 
[2020-06-16 10:30:14.831] [CentralHeaterCtrl_Hotspot]duty = 22
[2020-06-16 10:30:14.831] @f26@|[Heat1]|045:08.022 |dMVn=002,MVn-1=022,MVn=022,FF_Duty=000,MAX_Duty=100,DUTY=022
[2020-06-16 10:30:14.831] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:14.831] @f26@|[Heat2]|045:08.024 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:14.831] T<PRT:04 84 01 06 01 00 
[2020-06-16 10:30:14.831] @f22@|[Sensor1]|045:08.060 |Tar=,133,Cur=,131,Sen=,131,Air=,000,
[2020-06-16 10:30:14.831] @f22@|[Sensor2]|045:08.060 |Tar=,133,Cur=,031,Sen=,031,Air=,000,
[2020-06-16 10:30:14.831] @f22@|[Sensor3]|045:08.060 |Tar=,122,Cur=,098,Sen=,098,Air=,000,
[2020-06-16 10:30:14.831] @f22@|[Sensor4]|045:08.060 |Tar=,000,Cur=,083,Sen=,083,Air=,000,
[2020-06-16 10:30:14.831] @f22@|[Sensor5]|045:08.060 |Tar=,000,Cur=,027,Sen=,027,Air=,000,
[2020-06-16 10:30:14.831] @f22@|[Sensor7]|045:08.060 |Tar=,000,Cur=,031,Sen=,031,Air=,000,
[2020-06-16 10:30:14.831] @f22@|[Sensor8]|045:08.060 |Tar=,000,Cur=,029,Sen=,029,Air=,000,
[2020-06-16 10:30:14.941] [CentralHeaterCtrl_Hotspot]duty = 46
[2020-06-16 10:30:14.941] @f26@|[Heat1]|045:08.220 |dMVn=002,MVn-1=024,MVn=024,FF_Duty=022,MAX_Duty=100,DUTY=046
[2020-06-16 10:30:14.941] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:14.941] @f26@|[Heat2]|045:08.222 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:15.050] T<FD :04 91 01 06 03 00 
[2020-06-16 10:30:15.081] [CentralHeaterCtrl_Hotspot]duty = 45
[2020-06-16 10:30:15.128] @f26@|[Heat1]|045:08.420 |dMVn=-002,MVn-1=022,MVn=023,FF_Duty=022,MAX_Duty=100,DUTY=045
[2020-06-16 10:30:15.128] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:15.128] @f26@|[Heat2]|045:08.422 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:15.128] PreventExe DutyExeJudgeTemp[385],DutyExeTemp[385],BodyTemp[237],DutyCoef[0],AITTemp[247]
[2020-06-16 10:30:15.284] [CentralHeaterCtrl_Hotspot]duty = 45
[2020-06-16 10:30:15.331] @f26@|[Heat1]|045:08.620 |dMVn=000,MVn-1=023,MVn=023,FF_Duty=022,MAX_Duty=100,DUTY=045
[2020-06-16 10:30:15.331] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:15.331] @f26@|[Heat2]|045:08.622 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:15.534] [CentralHeaterCtrl_Hotspot]duty = 45
[2020-06-16 10:30:15.534] @f26@|[Heat1]|045:08.820 |dMVn=000,MVn-1=023,MVn=023,FF_Duty=022,MAX_Duty=100,DUTY=045
[2020-06-16 10:30:15.534] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:15.534] @f26@|[Heat2]|045:08.822 |dMVn=008,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:15.628] T<PS :04 83 01 06 02 00 40 
[2020-06-16 10:30:15.691] [CentralHeaterCtrl_Hotspot]duty = 42
[2020-06-16 10:30:15.815] @f26@|[Heat1]|045:09.020 |dMVn=-003,MVn-1=019,MVn=020,FF_Duty=022,MAX_Duty=100,DUTY=042
[2020-06-16 10:30:15.815] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:15.815] @f26@|[Heat2]|045:09.022 |dMVn=012,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:15.815] @f22@|[Sensor1]|045:09.060 |Tar=,133,Cur=,134,Sen=,134,Air=,000,
[2020-06-16 10:30:15.815] @f22@|[Sensor2]|045:09.060 |Tar=,133,Cur=,031,Sen=,031,Air=,000,
[2020-06-16 10:30:15.815] @f22@|[Sensor3]|045:09.060 |Tar=,122,Cur=,101,Sen=,101,Air=,000,
[2020-06-16 10:30:15.815] @f22@|[Sensor4]|045:09.060 |Tar=,000,Cur=,084,Sen=,084,Air=,000,
[2020-06-16 10:30:15.815] @f22@|[Sensor5]|045:09.060 |Tar=,000,Cur=,027,Sen=,027,Air=,000,
[2020-06-16 10:30:15.815] @f22@|[Sensor7]|045:09.060 |Tar=,000,Cur=,031,Sen=,031,Air=,000,
[2020-06-16 10:30:15.815] @f22@|[Sensor8]|045:09.060 |Tar=,000,Cur=,029,Sen=,029,Air=,000,
[2020-06-16 10:30:15.878] [CentralHeaterCtrl_Hotspot]duty = 42
[2020-06-16 10:30:15.925] @f26@|[Heat1]|045:09.220 |dMVn=000,MVn-1=019,MVn=020,FF_Duty=022,MAX_Duty=100,DUTY=042
[2020-06-16 10:30:15.925] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:15.925] @f26@|[Heat2]|045:09.222 |dMVn=012,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:16.097] [CentralHeaterCtrl_Hotspot]duty = 44
[2020-06-16 10:30:16.097] @f26@|[Heat1]|045:09.420 |dMVn=002,MVn-1=021,MVn=022,FF_Duty=022,MAX_Duty=100,DUTY=044
[2020-06-16 10:30:16.143] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:16.143] @f26@|[Heat2]|045:09.422 |dMVn=009,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:16.284] [CentralHeaterCtrl_Hotspot]duty = 42
[2020-06-16 10:30:16.347] @f26@|[Heat1]|045:09.622 |dMVn=-002,MVn-1=020,MVn=020,FF_Duty=022,MAX_Duty=100,DUTY=042
[2020-06-16 10:30:16.347] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:16.347] @f26@|[Heat2]|045:09.622 |dMVn=008,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:16.487] [CentralHeaterCtrl_Hotspot]duty = 40
[2020-06-16 10:30:16.534] @f26@|[Heat1]|045:09.820 |dMVn=-002,MVn-1=018,MVn=018,FF_Duty=022,MAX_Duty=100,DUTY=040
[2020-06-16 10:30:16.534] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:16.534] @f26@|[Heat2]|045:09.822 |dMVn=012,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:16.690] [CentralHeaterCtrl_Hotspot]duty = 42
[2020-06-16 10:30:16.690] @f26@|[Heat1]|045:10.020 |dMVn=002,MVn-1=019,MVn=020,FF_Duty=022,MAX_Duty=100,DUTY=042
[2020-06-16 10:30:16.815] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:16.815] @f26@|[Heat2]|045:10.022 |dMVn=008,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:16.815] @f22@|[Sensor1]|045:10.060 |Tar=,133,Cur=,133,Sen=,133,Air=,000,
[2020-06-16 10:30:16.815] @f22@|[Sensor2]|045:10.060 |Tar=,133,Cur=,032,Sen=,032,Air=,000,
[2020-06-16 10:30:16.815] @f22@|[Sensor3]|045:10.060 |Tar=,122,Cur=,101,Sen=,101,Air=,000,
[2020-06-16 10:30:16.815] @f22@|[Sensor4]|045:10.060 |Tar=,000,Cur=,084,Sen=,084,Air=,000,
[2020-06-16 10:30:16.815] @f22@|[Sensor5]|045:10.060 |Tar=,000,Cur=,027,Sen=,027,Air=,000,
[2020-06-16 10:30:16.815] @f22@|[Sensor7]|045:10.060 |Tar=,000,Cur=,031,Sen=,031,Air=,000,
[2020-06-16 10:30:16.815] @f22@|[Sensor8]|045:10.060 |Tar=,000,Cur=,029,Sen=,029,Air=,000,
[2020-06-16 10:30:16.831] メソッドは使わない：PltAdjIF::ntfFgateOffAdj()
[2020-06-16 10:30:17.049] T<PS :04 83 01 06 02 01 02 
[2020-06-16 10:30:17.049] 045:10.178 Rapi:PS送信受付：pID=2,Plain=1
[2020-06-16 10:30:17.049] [K]MBD,DrvDuty=0,n=10,DrvDutyAve=0,TnrSplyAbility=710>795,Thresh=0,Value=112,EnvThresh=2,EnvValue=100
[2020-06-16 10:30:17.049] 045:10.180 Rapi:PS(actRcvMsg後)：pID=2,Plain=1
[2020-06-16 10:30:17.049] 045:10.180 Rapi:PS_STX：pID=2,Plain=1
[2020-06-16 10:30:17.049] 045:10.180 Rapi:PS_ETX：pID=2,Plain=1
[2020-06-16 10:30:17.049] [K]TS,Vtref=321,Vt=320,Mtd_Tm=4,Mtnr=4,Speed=0
[2020-06-16 10:30:17.049] [K]MBD,ANC:P1=17,ANC:P2=0,I=-134,P=-15,U=28,MPI=0,MANC=42,UPI_M=-135
[2020-06-16 10:30:17.049] [K]PixArea(Print)=550
[2020-06-16 10:30:17.049] [K]PixAreaTotal=247389
[2020-06-16 10:30:17.049] [K]ImgArea=55182, DotCvrg=442
[2020-06-16 10:30:17.049] 045:10.184 Rapi:PS_ACK
[2020-06-16 10:30:17.049] [K]GASO dVr=-7
[2020-06-16 10:30:17.049] [K]GASO TC_MAX=90,T_Rank=2, P_Rank=2
[2020-06-16 10:30:17.049] [K]Vtref_Now = 321,Vtref_Min = 145
[2020-06-16 10:30:17.049] [K]LowDutyThre = 300,ACCUM_L = 168
[2020-06-16 10:30:17.049] [K][WST] Mp=26,Mp'=34
[2020-06-16 10:30:17.049] [K]bottle_remain_pix=467370,used_sum=27630
[2020-06-16 10:30:17.049] ** startVtrefLimitAdj Low **
[2020-06-16 10:30:17.049] T<DCI:09 E4 01 06 02 01 01 00 58 
[2020-06-16 10:30:17.049] T<DCI:09 E4 01 06 02 01 02 00 00 
[2020-06-16 10:30:17.049] T<DCI:09 E4 01 06 02 01 03 00 00 
[2020-06-16 10:30:17.049] T<DCI:09 E4 01 06 02 01 04 00 00 
[2020-06-16 10:30:17.049] [CentralHeaterCtrl_Hotspot]duty = 42
[2020-06-16 10:30:17.049] @f26@|[Heat1]|045:10.222 |dMVn=000,MVn-1=019,MVn=020,FF_Duty=022,MAX_Duty=100,DUTY=042
[2020-06-16 10:30:17.049] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:17.049] @f26@|[Heat2]|045:10.222 |dMVn=012,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:17.081] [CentralHeaterCtrl_Hotspot]duty = 40
[2020-06-16 10:30:17.128] @f26@|[Heat1]|045:10.420 |dMVn=-002,MVn-1=018,MVn=018,FF_Duty=022,MAX_Duty=100,DUTY=040
[2020-06-16 10:30:17.128] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:17.128] @f26@|[Heat2]|045:10.422 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:17.299] [CentralHeaterCtrl_Hotspot]duty = 40
[2020-06-16 10:30:17.299] @f26@|[Heat1]|045:10.620 |dMVn=000,MVn-1=018,MVn=018,FF_Duty=022,MAX_Duty=100,DUTY=040
[2020-06-16 10:30:17.346] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:17.346] @f26@|[Heat2]|045:10.622 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:17.487] [CentralHeaterCtrl_Hotspot]duty = 40
[2020-06-16 10:30:17.534] @f26@|[Heat1]|045:10.820 |dMVn=000,MVn-1=017,MVn=018,FF_Duty=022,MAX_Duty=100,DUTY=040
[2020-06-16 10:30:17.534] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:17.534] @f26@|[Heat2]|045:10.822 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:17.690] [CentralHeaterCtrl_Hotspot]duty = 16
[2020-06-16 10:30:17.690] @f26@|[Heat1]|045:11.020 |dMVn=-002,MVn-1=016,MVn=016,FF_Duty=000,MAX_Duty=100,DUTY=016
[2020-06-16 10:30:17.830] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:17.830] @f26@|[Heat2]|045:11.022 |dMVn=008,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:17.830] 【PPInIF】ERR : rv_id = 19 
[2020-06-16 10:30:17.830] @f22@|[Sensor1]|045:11.060 |Tar=,133,Cur=,135,Sen=,135,Air=,000,
[2020-06-16 10:30:17.830] @f22@|[Sensor2]|045:11.060 |Tar=,133,Cur=,031,Sen=,031,Air=,000,
[2020-06-16 10:30:17.830] @f22@|[Sensor3]|045:11.060 |Tar=,122,Cur=,098,Sen=,098,Air=,000,
[2020-06-16 10:30:17.830] @f22@|[Sensor4]|045:11.060 |Tar=,000,Cur=,084,Sen=,084,Air=,000,
[2020-06-16 10:30:17.830] @f22@|[Sensor5]|045:11.060 |Tar=,000,Cur=,027,Sen=,027,Air=,000,
[2020-06-16 10:30:17.830] @f22@|[Sensor7]|045:11.060 |Tar=,000,Cur=,031,Sen=,031,Air=,000,
[2020-06-16 10:30:17.830] @f22@|[Sensor8]|045:11.060 |Tar=,000,Cur=,029,Sen=,029,Air=,000,
[2020-06-16 10:30:17.893] [CentralHeaterCtrl_Hotspot]duty = 16
[2020-06-16 10:30:17.893] @f26@|[Heat1]|045:11.220 |dMVn=000,MVn-1=015,MVn=016,FF_Duty=000,MAX_Duty=100,DUTY=016
[2020-06-16 10:30:17.940] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:17.940] @f26@|[Heat2]|045:11.222 |dMVn=012,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:18.143] [CentralHeaterCtrl_Hotspot]duty = 16
[2020-06-16 10:30:18.143] @f26@|[Heat1]|045:11.420 |dMVn=000,MVn-1=015,MVn=016,FF_Duty=000,MAX_Duty=100,DUTY=016
[2020-06-16 10:30:18.143] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:18.143] @f26@|[Heat2]|045:11.422 |dMVn=012,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:18.284] [CentralHeaterCtrl_Hotspot]duty = 15
[2020-06-16 10:30:18.346] @f26@|[Heat1]|045:11.620 |dMVn=000,MVn-1=015,MVn=015,FF_Duty=000,MAX_Duty=100,DUTY=015
[2020-06-16 10:30:18.346] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:18.346] @f26@|[Heat2]|045:11.622 |dMVn=007,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:18.346] 演算終了受信[0]: time=4444
[2020-06-16 10:30:18.674] [3]:fi_count=[52092],rate=[442]
[2020-06-16 10:30:18.674] Procon Job_Intr Bw_Count Thresh[500]
[2020-06-16 10:30:18.674] Procon Job_Intr Fc_Count Thresh[200]
[2020-06-16 10:30:18.674] **Toner Agitate JUDGE START**
[2020-06-16 10:30:18.674] Toner Agitate::WupJudge END[LIST:0]
[2020-06-16 10:30:18.674] **Toner Agitate JUDGE END**
[2020-06-16 10:30:18.674] filming_judge[pix_rate=441, page=120, temp=237]
[2020-06-16 10:30:18.674] filming_judge_intr[rslt=0, prt=0, pix_rate=0, temp=0]
[2020-06-16 10:30:18.674] T<PST:04 82 01 06 00 
[2020-06-16 10:30:18.674] T<PES:04 92 01 06 00 01 
[2020-06-16 10:30:18.674] T<PS :04 83 01 06 03 01 01 
[2020-06-16 10:30:18.674] PGO受信
[2020-06-16 10:30:18.674] R>PIO:06 05 02 10 
[2020-06-16 10:30:18.674] R>FI :06 06 00 00 00 00 00 
[2020-06-16 10:30:18.674] R>PGO:04 01 01 06 01 00 3E 
[2020-06-16 10:30:18.674] T<PGR:04 81 01 06 01 
[2020-06-16 10:30:18.674] R>VT :04 03 01 06 01 01 
[2020-06-16 10:30:18.674] @fu@|PD|045:11.756 |K=0,T=0,L=4200,W=2970,C=0,V=0,
[2020-06-16 10:30:18.674] ●●●●定着ユニットへの要求●●●● = 5
[2020-06-16 10:30:18.674] [定着] FUKKI信号 = 0
[2020-06-16 10:30:18.674] [定着] FUKKI信号 = 0
[2020-06-16 10:30:18.674] @fu@|PW|W=1300,
[2020-06-16 10:30:18.674] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:18.674] [定着]制御開始[[CentralHeaterCtrl_Hotspot]]
[2020-06-16 10:30:18.674] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:18.674] [定着]制御開始[[EndsHeaterCtrl_Hotspot]]
[2020-06-16 10:30:18.674] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:18.674] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:18.674] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:18.674] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:18.674] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:18.674] @fu@|ST|DJ|045:11.760 |,
[2020-06-16 10:30:18.674] @fu@|TE|045:11.760 |T1=133,T2=133,T3=122,S1=135,S2=31,S3=97,S4=83,S5=27,S7=31,S8=29,
[2020-06-16 10:30:18.674] @f01@|[通紙中]|045:11.760 |,Move,
[2020-06-16 10:30:18.674] T<PS :04 83 01 06 02 00 03 
[2020-06-16 10:30:18.674] [main]time=4444,mode=2
[2020-06-16 10:30:18.674] T<PLV:04 C0 01 06 01 05 B4 
[2020-06-16 10:30:18.674] [CentralHeaterCtrl_Hotspot]duty = 19
[2020-06-16 10:30:18.674] @f26@|[Heat1]|045:11.820 |dMVn=003,MVn-1=018,MVn=019,FF_Duty=000,MAX_Duty=100,DUTY=019
[2020-06-16 10:30:18.674] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:18.674] @f26@|[Heat2]|045:11.822 |dMVn=012,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:18.674] R>PER:04 04 01 06 00 01 00 00 00 00    00 D4 80 00 30 00 00 00 DC 00    00 26 C1 00 00 0C 4B 30 20 
[2020-06-16 10:30:18.690] [CentralHeaterCtrl_Hotspot]duty = 21
[2020-06-16 10:30:18.690] @f26@|[Heat1]|045:12.020 |dMVn=002,MVn-1=020,MVn=021,FF_Duty=000,MAX_Duty=100,DUTY=021
[2020-06-16 10:30:18.814] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:18.814] @f26@|[Heat2]|045:12.022 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:18.814] @f22@|[Sensor1]|045:12.060 |Tar=,133,Cur=,133,Sen=,133,Air=,000,
[2020-06-16 10:30:18.814] @f22@|[Sensor2]|045:12.060 |Tar=,133,Cur=,032,Sen=,032,Air=,000,
[2020-06-16 10:30:18.814] @f22@|[Sensor3]|045:12.060 |Tar=,122,Cur=,097,Sen=,097,Air=,000,
[2020-06-16 10:30:18.814] @f22@|[Sensor4]|045:12.060 |Tar=,000,Cur=,083,Sen=,083,Air=,000,
[2020-06-16 10:30:18.814] @f22@|[Sensor5]|045:12.060 |Tar=,000,Cur=,027,Sen=,027,Air=,000,
[2020-06-16 10:30:18.814] @f22@|[Sensor7]|045:12.060 |Tar=,000,Cur=,031,Sen=,031,Air=,000,
[2020-06-16 10:30:18.814] @f22@|[Sensor8]|045:12.060 |Tar=,000,Cur=,029,Sen=,029,Air=,000,
[2020-06-16 10:30:18.893] [CentralHeaterCtrl_Hotspot]duty = 19
[2020-06-16 10:30:18.893] @f26@|[Heat1]|045:12.220 |dMVn=-002,MVn-1=018,MVn=019,FF_Duty=000,MAX_Duty=100,DUTY=019
[2020-06-16 10:30:18.939] [EndsHeaterCtrl_Hotspot]duty = 100
